DRUG	D-00375	TARGET	Q9Y2D0	1.23657
DRUG	D-00394	TARGET	P22748	0.632644
DRUG	D-00394	TARGET	P23280	0.440093
DRUG	D-00422	TARGET	P29475	2.4318
DRUG	D-00424	TARGET	P30520	0.455932
DRUG	D-00431	TARGET	O43570	0.0362122
DRUG	D-00431	TARGET	P00918	1.96658
DRUG	D-00431	TARGET	P07451	0.173925
DRUG	D-00439	TARGET	P00742	1.54309
DRUG	D-00444	TARGET	P14920	0.272148
DRUG	D-00453	TARGET	P11509	0.355561
DRUG	D-00453	TARGET	Q96RJ0	1.9409
DRUG	D-00456	TARGET	O75608	3.82974
DRUG	D-00456	TARGET	O95372	3.60033
DRUG	D-00456	TARGET	P23280	1.08619
DRUG	D-00456	TARGET	P43166	0.0809219
DRUG	D-00464	TARGET	P14920	0.272148
DRUG	D-00465	TARGET	P09172	0.69897
DRUG	D-00466	TARGET	Q8N6T7	0.385591
DRUG	D-00469	TARGET	Q96RJ0	3.09691
DRUG	D-00470	TARGET	P00915	3.64826
DRUG	D-00470	TARGET	P00918	3.20778
DRUG	D-00471	TARGET	P29474	2.15544
DRUG	D-00471	TARGET	P29475	2.00439
DRUG	D-00471	TARGET	P35228	2.08846
DRUG	D-00472	TARGET	P35367	0.899986
DRUG	D-00474	TARGET	Q8TDS4	2.12339
DRUG	D-00476	TARGET	Q8N6T7	3.37997
DRUG	D-00483	TARGET	P25021	0.60206
DRUG	D-00483	TARGET	Q9Y5N1	1.14026
DRUG	D-00484	TARGET	P25021	1.15739
DRUG	D-00484	TARGET	P35367	1.06349
DRUG	D-00484	TARGET	Q9Y5N1	2.37675
DRUG	D-00486	TARGET	P24046	0.337242
DRUG	D-00490	TARGET	P00915	1.2203
DRUG	D-00490	TARGET	P00918	2.02872
DRUG	D-00490	TARGET	P22748	3.44855
DRUG	D-00490	TARGET	P23280	3.66354
DRUG	D-00496	TARGET	P29474	0.823909
DRUG	D-00496	TARGET	P35228	0.920819
DRUG	D-00497	TARGET	P29475	0.0177288
DRUG	D-00498	TARGET	P29475	0.00436481
DRUG	D-00499	TARGET	P29474	0.327902
DRUG	D-00499	TARGET	P29475	1.50864
DRUG	D-00499	TARGET	P35228	0.508638
DRUG	D-00500	TARGET	P14902	0.327804
DRUG	D-00503	TARGET	O75496	0.0249774
DRUG	D-00503	TARGET	P00352	2
DRUG	D-00503	TARGET	Q96KQ7	1
DRUG	D-00505	TARGET	P40225	0.799998
DRUG	D-00505	TARGET	Q96KQ7	1
DRUG	D-00509	TARGET	Q9H3N8	1.78465
DRUG	D-00509	TARGET	Q9Y5N1	3.62375
DRUG	D-00510	TARGET	P25105	2.94521
DRUG	D-00510	TARGET	Q9H3N8	0.400008
DRUG	D-00510	TARGET	Q9Y5N1	2.20066
DRUG	D-00511	TARGET	Q9H3N8	1.65282
DRUG	D-00511	TARGET	Q9Y5N1	3.98239
DRUG	D-00512	TARGET	Q9H3N8	2.75007
DRUG	D-00513	TARGET	P16473	0.199998
DRUG	D-00513	TARGET	Q96KQ7	0.099999
DRUG	D-00519	TARGET	P00352	0.824227
DRUG	D-00519	TARGET	P00533	0.910095
DRUG	D-00519	TARGET	P00915	1.63195
DRUG	D-00519	TARGET	P00918	2.2758
DRUG	D-00519	TARGET	P03372	0.0500005
DRUG	D-00519	TARGET	P06241	1.0013
DRUG	D-00519	TARGET	P22748	3.3098
DRUG	D-00519	TARGET	P23280	2.22479
DRUG	D-00519	TARGET	P27695	0.900009
DRUG	D-00519	TARGET	P46063	0.199998
DRUG	D-00519	TARGET	Q16236	0.225067
DRUG	D-00519	TARGET	Q96KQ7	0.450004
DRUG	D-00519	TARGET	Q99714	1.19997
DRUG	D-00519	TARGET	Q9NUW8	0.22498
DRUG	D-00519	TARGET	Q9UBT6	0.523821
DRUG	D-00527	TARGET	B2RXH2	0.599998
DRUG	D-00527	TARGET	P00352	0.549997
DRUG	D-00527	TARGET	P04637	0.750006
DRUG	D-00527	TARGET	P16050	0.599998
DRUG	D-00527	TARGET	Q9NUW8	2.16151
DRUG	D-00528	TARGET	O75496	1.42504
DRUG	D-00528	TARGET	P00352	0.900009
DRUG	D-00528	TARGET	P03372	0.599998
DRUG	D-00528	TARGET	P04637	0.599998
DRUG	D-00528	TARGET	P16050	1.70006
DRUG	D-00528	TARGET	P42858	1.04998
DRUG	D-00528	TARGET	P51449	0.725057
DRUG	D-00528	TARGET	Q12809	0.599998
DRUG	D-00528	TARGET	Q96KQ7	0.199998
DRUG	D-00528	TARGET	Q99714	0.350005
DRUG	D-00528	TARGET	Q9NUW8	2.05829
DRUG	D-00529	TARGET	P35228	0.455932
DRUG	D-00531	TARGET	P29474	0.200659
DRUG	D-00531	TARGET	P29475	1.85387
DRUG	D-00531	TARGET	P35228	1.79588
DRUG	D-00532	TARGET	P29475	1.21467
DRUG	D-00532	TARGET	P35228	1.03152
DRUG	D-00533	TARGET	P29474	0.259637
DRUG	D-00533	TARGET	P29475	0.619789
DRUG	D-00534	TARGET	P29474	1.03994
DRUG	D-00534	TARGET	P29475	1.93323
DRUG	D-00534	TARGET	P35228	2.23426
DRUG	D-00535	TARGET	P35228	0.000434729
DRUG	D-00543	TARGET	O43570	0.267606
DRUG	D-00543	TARGET	O75164	0.450004
DRUG	D-00543	TARGET	O75496	0.186212
DRUG	D-00543	TARGET	O75874	2.38616
DRUG	D-00543	TARGET	P07451	0.790485
DRUG	D-00543	TARGET	P07900	0.996539
DRUG	D-00543	TARGET	P22748	0.21254
DRUG	D-00543	TARGET	P23280	0.617983
DRUG	D-00543	TARGET	P35218	0.29073
DRUG	D-00543	TARGET	P43166	0.110138
DRUG	D-00543	TARGET	P43220	0.099999
DRUG	D-00543	TARGET	P55789	1.36452
DRUG	D-00543	TARGET	P84022	1.55006
DRUG	D-00543	TARGET	Q16790	0.764472
DRUG	D-00543	TARGET	Q8N1Q1	0.381952
DRUG	D-00543	TARGET	Q96KQ7	0.950007
DRUG	D-00543	TARGET	Q99700	1.50004
DRUG	D-00543	TARGET	Q9NUW8	2.46113
DRUG	D-00543	TARGET	Q9ULX7	0.536107
DRUG	D-00543	TARGET	Q9Y2D0	0.449772
DRUG	D-00545	TARGET	P00325	0.468521
DRUG	D-00545	TARGET	P00326	0.283997
DRUG	D-00545	TARGET	P07327	0.638272
DRUG	D-00546	TARGET	P00734	0.389293
DRUG	D-00562	TARGET	Q15119	1.01756
DRUG	D-00562	TARGET	Q16654	0.617688
DRUG	D-00572	TARGET	O75164	0.350003
DRUG	D-00576	TARGET	P0DMS8	2.99784
DRUG	D-00576	TARGET	P21728	0.636238
DRUG	D-00576	TARGET	P30531	0.09691
DRUG	D-00580	TARGET	P16473	1.89997
DRUG	D-00592	TARGET	P04637	0.399997
DRUG	D-00594	TARGET	P07451	1.14874
DRUG	D-00594	TARGET	Q16790	0.52595
DRUG	D-00595	TARGET	Q8TDS4	1.74473
DRUG	D-00603	TARGET	Q9NUW8	0.124977
DRUG	D-00606	TARGET	Q96KQ7	0.499997
DRUG	D-00607	TARGET	P29475	0.552842
DRUG	D-00607	TARGET	P35228	0.920819
DRUG	D-00608	TARGET	P29475	0.267011
DRUG	D-00608	TARGET	P35228	0.711254
DRUG	D-00636	TARGET	Q9BXA5	0.669094
DRUG	D-00644	TARGET	Q4U2R8	0.309804
DRUG	D-00653	TARGET	P00352	0.249998
DRUG	D-00659	TARGET	P08684	1.16525
DRUG	D-00659	TARGET	P11509	1.78432
DRUG	D-00659	TARGET	P11712	0.920819
DRUG	D-00661	TARGET	P16473	0.099999
DRUG	D-00667	TARGET	P06737	1.39794
DRUG	D-00667	TARGET	P35573	0.0757207
DRUG	D-00669	TARGET	O75496	0.0862126
DRUG	D-00678	TARGET	P11086	0.0302404
DRUG	D-00678	TARGET	P32245	2.97062
DRUG	D-00679	TARGET	O60341	0.115341
DRUG	D-00679	TARGET	P08908	0.224535
DRUG	D-00679	TARGET	P11509	2.30507
DRUG	D-00679	TARGET	P20813	0.161151
DRUG	D-00679	TARGET	P21397	0.273136
DRUG	D-00679	TARGET	P23975	0.229148
DRUG	D-00679	TARGET	P27338	0.501909
DRUG	D-00679	TARGET	P28335	0.569119
DRUG	D-00679	TARGET	P33261	0.404834
DRUG	D-00679	TARGET	Q01959	0.29243
DRUG	D-00680	TARGET	P21397	0.677781
DRUG	D-00680	TARGET	P27338	0.443697
DRUG	D-00683	TARGET	P00915	0.148742
DRUG	D-00683	TARGET	P00918	0.0362122
DRUG	D-00683	TARGET	Q16790	0.0315171
DRUG	D-00687	TARGET	P00915	0.244888
DRUG	D-00687	TARGET	P00918	0.0872467
DRUG	D-00695	TARGET	P09917	1.1549
DRUG	D-00696	TARGET	Q16236	0.236213
DRUG	D-00696	TARGET	Q9NUW8	0.749995
DRUG	D-00698	TARGET	P08684	1.34679
DRUG	D-00705	TARGET	Q04609	0.853872
DRUG	D-00714	TARGET	P47989	1.5422
DRUG	D-00717	TARGET	P00325	1.48149
DRUG	D-00717	TARGET	P00326	0.309804
DRUG	D-00718	TARGET	P14416	0.0268721
DRUG	D-00718	TARGET	P21917	1.30103
DRUG	D-00719	TARGET	O60240	0.1346
DRUG	D-00719	TARGET	P00352	0.499997
DRUG	D-00719	TARGET	Q00G26	0.333388
DRUG	D-00719	TARGET	Q96KQ7	0.0500005
DRUG	D-00725	TARGET	P08908	0.180061
DRUG	D-00725	TARGET	P11509	0.455932
DRUG	D-00725	TARGET	P23975	3.14874
DRUG	D-00725	TARGET	P31645	0.497626
DRUG	D-00725	TARGET	Q01959	2.05623
DRUG	D-00728	TARGET	P23975	1.99568
DRUG	D-00728	TARGET	P31645	0.241997
DRUG	D-00728	TARGET	Q01959	1.96257
DRUG	D-00728	TARGET	Q96RJ0	1.27732
DRUG	D-00729	TARGET	Q96RJ0	1.10315
DRUG	D-00730	TARGET	Q96RJ0	1.73554
DRUG	D-00736	TARGET	Q12882	2.85387
DRUG	D-00740	TARGET	P47989	0.775312
DRUG	D-00743	TARGET	P47989	0.455932
DRUG	D-00744	TARGET	P00915	0.0757207
DRUG	D-00744	TARGET	P00918	0.0899095
DRUG	D-00752	TARGET	Q9Y2I1	0.599999
DRUG	D-00754	TARGET	P09874	0.508638
DRUG	D-00757	TARGET	Q96RJ0	0.220548
DRUG	D-00761	TARGET	O60341	0.75071
DRUG	D-00761	TARGET	P05177	0.75
DRUG	D-00761	TARGET	P08684	0.69897
DRUG	D-00761	TARGET	P10632	0.108241
DRUG	D-00761	TARGET	P10635	1
DRUG	D-00761	TARGET	P11712	0.39794
DRUG	D-00761	TARGET	P16473	1.89997
DRUG	D-00761	TARGET	P21397	2.40063
DRUG	D-00761	TARGET	P27338	2.54157
DRUG	D-00761	TARGET	P33261	1.09691
DRUG	D-00761	TARGET	P55789	0.124997
DRUG	D-00761	TARGET	Q01959	0.0757207
DRUG	D-00761	TARGET	Q16853	2.70006
DRUG	D-00766	TARGET	O75762	0.958607
DRUG	D-00771	TARGET	P34903	1.12494
DRUG	D-00779	TARGET	O15379	0.106238
DRUG	D-00779	TARGET	O43570	0.0218195
DRUG	D-00779	TARGET	Q13547	0.0120544
DRUG	D-00779	TARGET	Q92769	0.101824
DRUG	D-00779	TARGET	Q9BY41	0.716699
DRUG	D-00779	TARGET	Q9UBN7	1.9393
DRUG	D-00780	TARGET	P09874	0.0409586
DRUG	D-00781	TARGET	P05164	0.314466
DRUG	D-00781	TARGET	P08684	0.4
DRUG	D-00788	TARGET	P21728	0.0862126
DRUG	D-00788	TARGET	Q96RJ0	2.46852
DRUG	D-00796	TARGET	B2RXH2	0.350003
DRUG	D-00797	TARGET	O43570	0.0555173
DRUG	D-00798	TARGET	O43570	0.260746
DRUG	D-00798	TARGET	P00533	3
DRUG	D-00798	TARGET	P23280	0.0936101
DRUG	D-00798	TARGET	P35218	0.235773
DRUG	D-00798	TARGET	Q9Y2D0	0.0628606
DRUG	D-00802	TARGET	P07384	0.853872
DRUG	D-00807	TARGET	P29475	1.18046
DRUG	D-00807	TARGET	P35228	0.920819
DRUG	D-00808	TARGET	P14902	0.536572
DRUG	D-00817	TARGET	B2RXH2	0.0749997
DRUG	D-00817	TARGET	Q96KQ7	0.799998
DRUG	D-00818	TARGET	Q96KQ7	0.499997
DRUG	D-00818	TARGET	Q9NUW8	0.675002
DRUG	D-00828	TARGET	Q9H3N8	3
DRUG	D-00828	TARGET	Q9Y5N1	3.39794
DRUG	D-00835	TARGET	P16473	2.40012
DRUG	D-00841	TARGET	P14867	1.14
DRUG	D-00841	TARGET	P31644	2.33003
DRUG	D-00841	TARGET	P34903	1.78002
DRUG	D-00841	TARGET	P47869	1.43001
DRUG	D-00841	TARGET	Q16445	1.99004
DRUG	D-00850	TARGET	P29475	0.863847
DRUG	D-00850	TARGET	P35228	1.11092
DRUG	D-00851	TARGET	P29475	0.167491
DRUG	D-00851	TARGET	P35228	0.00877392
DRUG	D-00854	TARGET	Q9UBS5	3.09691
DRUG	D-00870	TARGET	P14920	0.69897
DRUG	D-00876	TARGET	Q9NUW8	0.536211
DRUG	D-00881	TARGET	P14902	0.732987
DRUG	D-00903	TARGET	P00325	1.48149
DRUG	D-00903	TARGET	P07327	0.443697
DRUG	D-00903	TARGET	P40394	1.13077
DRUG	D-00914	TARGET	P08684	0.1
DRUG	D-00918	TARGET	Q4U2R8	0.266803
DRUG	D-00918	TARGET	Q8TCC7	0.0655015
DRUG	D-00924	TARGET	P29474	0.30103
DRUG	D-00924	TARGET	P29475	0.744727
DRUG	D-00924	TARGET	P35228	1.09151
DRUG	D-00925	TARGET	P29474	0.387216
DRUG	D-00925	TARGET	P29475	1.08092
DRUG	D-00925	TARGET	P35228	0.455932
DRUG	D-00926	TARGET	P29474	0.30103
DRUG	D-00926	TARGET	P29475	1
DRUG	D-00926	TARGET	P35228	0.522879
DRUG	D-00940	TARGET	P09874	1.60033
DRUG	D-00941	TARGET	O43570	2.03152
DRUG	D-00941	TARGET	P00915	0.205512
DRUG	D-00941	TARGET	P07451	1.24413
DRUG	D-00941	TARGET	P22748	1.4437
DRUG	D-00941	TARGET	P23280	2.48149
DRUG	D-00941	TARGET	P35218	1.38722
DRUG	D-00941	TARGET	P43166	1.37675
DRUG	D-00941	TARGET	Q16790	2.08619
DRUG	D-00941	TARGET	Q8N1Q1	2.18709
DRUG	D-00941	TARGET	Q9ULX7	2.4437
DRUG	D-00941	TARGET	Q9Y2D0	1.12494
DRUG	D-00942	TARGET	P50579	0.613504
DRUG	D-00942	TARGET	P51449	0.475072
DRUG	D-00942	TARGET	P84022	0.450004
DRUG	D-00942	TARGET	Q9NUW8	0.217834
DRUG	D-00955	TARGET	P00915	0.853872
DRUG	D-00955	TARGET	P00918	0.954677
DRUG	D-00955	TARGET	P22748	1.95078
DRUG	D-00955	TARGET	P23280	0.850781
DRUG	D-00955	TARGET	P35218	0.91364
DRUG	D-00955	TARGET	P40225	0.199998
DRUG	D-00955	TARGET	P43166	0.910095
DRUG	D-00955	TARGET	Q16790	0.863279
DRUG	D-00955	TARGET	Q9ULX7	1
DRUG	D-00955	TARGET	Q9Y2D0	0.841638
DRUG	D-00957	TARGET	Q9GZT9	0.868221
DRUG	D-00959	TARGET	P00338	1.67339
DRUG	D-00959	TARGET	P07195	1.54817
DRUG	D-00960	TARGET	P07195	0.107905
DRUG	D-00965	TARGET	P00748	0.262013
DRUG	D-00965	TARGET	P06276	0.580044
DRUG	D-00965	TARGET	P23141	0.280669
DRUG	D-00966	TARGET	O43570	0.05061
DRUG	D-00966	TARGET	P00915	0.508638
DRUG	D-00966	TARGET	P00918	0.0362122
DRUG	D-00966	TARGET	P07451	0.251812
DRUG	D-00966	TARGET	P23280	0.69897
DRUG	D-00966	TARGET	P35218	0.0268721
DRUG	D-00966	TARGET	P43166	0.481486
DRUG	D-00966	TARGET	Q16790	0.0409586
DRUG	D-00966	TARGET	Q9ULX7	2.31876
DRUG	D-00966	TARGET	Q9Y2D0	0.283997
DRUG	D-00983	TARGET	O60755	0.99478
DRUG	D-00983	TARGET	P08172	1.53981
DRUG	D-00983	TARGET	P08173	0.135875
DRUG	D-00983	TARGET	P08912	0.372309
DRUG	D-00983	TARGET	P10253	0.00332637
DRUG	D-00983	TARGET	P11229	0.315421
DRUG	D-00983	TARGET	P20309	0.223695
DRUG	D-00983	TARGET	P36544	0.699999
DRUG	D-00983	TARGET	P43681	3.3713
DRUG	D-00983	TARGET	Q9GZV3	0.725128
DRUG	D-00989	TARGET	Q13822	0.3
DRUG	D-00992	TARGET	O15054	2.33374
DRUG	D-00992	TARGET	P41229	0.1
DRUG	D-00992	TARGET	Q96KS0	0.876234
DRUG	D-00992	TARGET	Q9GZT9	0.09691
DRUG	D-00992	TARGET	Q9H3R0	0.0165045
DRUG	D-00992	TARGET	Q9UGL1	3.61083
DRUG	D-00992	TARGET	Q9Y2K7	0.661658
DRUG	D-00992	TARGET	Q9Y4C1	0.827497
DRUG	D-00995	TARGET	P05981	1.12494
DRUG	D-00995	TARGET	P16473	1.10002
DRUG	D-00996	TARGET	O00222	2.69897
DRUG	D-00996	TARGET	O75164	0.450004
DRUG	D-00996	TARGET	P42263	1.59517
DRUG	D-00996	TARGET	Q14416	0.39794
DRUG	D-00996	TARGET	Q14832	0.39794
DRUG	D-00997	TARGET	O00222	1.36062
DRUG	D-00997	TARGET	P0DMS8	1.21254
DRUG	D-00997	TARGET	P39086	1.15428
DRUG	D-00997	TARGET	P41594	0.62809
DRUG	D-00997	TARGET	P42261	0.866142
DRUG	D-00997	TARGET	P42262	1.02687
DRUG	D-00997	TARGET	P42263	1.59517
DRUG	D-00997	TARGET	P43005	0.796215
DRUG	D-00997	TARGET	P48058	1.06148
DRUG	D-00997	TARGET	Q13002	0.956245
DRUG	D-00997	TARGET	Q13003	1.10292
DRUG	D-00997	TARGET	Q13255	0.738389
DRUG	D-00997	TARGET	Q14416	0.483018
DRUG	D-00997	TARGET	Q14832	0.894576
DRUG	D-00997	TARGET	Q14833	0.508662
DRUG	D-00997	TARGET	Q16478	1.13961
DRUG	D-00998	TARGET	P39086	1.15428
DRUG	D-00998	TARGET	P42261	0.865823
DRUG	D-00998	TARGET	P42262	1.02687
DRUG	D-00998	TARGET	P48058	1.06148
DRUG	D-00998	TARGET	Q13002	0.956245
DRUG	D-00998	TARGET	Q13003	1.10292
DRUG	D-00998	TARGET	Q13255	0.309804
DRUG	D-00998	TARGET	Q14416	0.920819
DRUG	D-00998	TARGET	Q14833	0.79588
DRUG	D-00998	TARGET	Q16478	1.12494
